#,temperature,rate(C s^-1 cm^-1)
0,2000.0,4.48785506564919E-07
1,2100.0,9.93647743401126E-06
2,2200.0,0.000166010571266224000
3,2300.0,0.0021711989050413600000
4,2400.0,0.02292009802515030000
5,2500.0,0.20037888036199700000
6,2600.0,1.4827019497249400000
7,2700.0,9.459546937065810000
8,2800.0,52.86883579199880000
9,2900.0,262.41516152255100000
10,3000.0,1170.5547755445800000
11,3100.0,4741.2952258738900000
12,3200.0,17596.744148816100000
13,3300.0,60318.30972482720000
14,3400.0,192305.99605992700000
15,3500.0,573799.8710712210000
16,3600.0,1611199.5788410800000
17,3700.0,4278558.674496360000
18,3800.0,10792390.797327300000
19,3900.0,25961288.27127370000
20,4000.0,59767868.055570400000
21,4100.0,132110055.49854900000
22,4200.0,281184417.96761500000
23,4300.0,577799362.9595830000
24,4400.0,1149032461.6050600000
25,4500.0,2216171476.7779300000
